0,231.56
1,231.762
2,231.852
3,231.903
4,231.642
5,231.91199999999998
6,232.123
7,231.642
8,231.656
9,231.68099999999998
10,231.78699999999998
11,231.735
12,232.04899999999998
13,231.82
14,232.88
15,232.033
16,232.552
17,231.876
18,231.732
19,231.724
20,231.776
21,231.593
22,231.85999999999999
23,231.966
24,231.942
25,231.554
26,231.71699999999998
27,231.73000000000002
28,233.253
29,231.736
30,231.79899999999998
31,231.69299999999998
32,233.005
33,231.73
34,231.854
35,232.078
36,232.444
37,231.93200000000002
38,231.648
39,231.823
40,231.60399999999998
41,231.67600000000002
42,232.603
43,232.924
44,231.75
45,231.613
46,231.57
47,231.584
48,233.28900000000002
49,231.97199999999998
50,231.62
51,231.849
52,231.728
53,231.434
54,231.768
55,233.837
56,231.436
57,231.737
58,231.55700000000002
59,231.535
60,231.519
61,231.516
62,235.103
63,231.60999999999999
64,231.86700000000002
65,232.11399999999998
66,231.67
67,231.644
68,231.492
69,231.678
70,231.913
71,231.683
72,231.695
73,231.77
74,231.72000000000003
75,231.735
76,231.892
77,232.166
78,232.095
79,231.856
80,233.73000000000002
81,232.50900000000001
82,237.71599999999998
83,243.272
84,245.63500000000002
85,247.819
86,243.303
87,245.541
88,250.716
89,249.57099999999997
90,250.114
91,253.234
92,252.47899999999998
93,252.4
94,253.769
95,251.93099999999998
96,252.84199999999998
97,251.612
98,253.685
99,253.293
100,254.268
101,252.515
102,255.91199999999998
103,251.47
104,253.662
105,252.87800000000001
106,253.634
107,253.97199999999998
108,255.24
109,253.936
110,253.02
111,309.305
112,251.756
113,251.89600000000002
114,251.69299999999998
115,252.83700000000002
116,249.401
117,250.73499999999999
118,250.94299999999998
119,252.383
120,252.78
121,253.498
122,256.305
123,251.20499999999998
124,251.464
125,252.107
126,252.51000000000002
127,249.481
128,250.375
129,252.277
130,251.846
131,254.825
132,253.376
133,252.593
134,252.98499999999999
135,299.467
136,254.473
137,254.883
138,253.20100000000002
139,253.746
140,253.358
141,255.666
142,254.14800000000002
143,253.149
144,253.372
145,253.963
146,252.561
147,253.823
148,253.761
149,255.121
150,254.337
151,309.002
152,253.33100000000002
153,252.804
154,252.34699999999998
155,252.801
156,254.12900000000002
157,251.691
158,256.116
159,251.503
160,250.872
161,251.79700000000003
162,253.91
163,252.429
164,255.91899999999998
165,253.276
166,252.83800000000002
167,255.052
168,253.134
169,253.627
170,254.096
171,252.893
172,252.527
173,251.496
174,252.413
175,253.211
176,253.45999999999998
177,253.955
178,254.447
179,254.871
180,252.867
181,252.16700000000003
182,254.027
183,254.168
184,254.59799999999998
185,252.896
186,255.58100000000002
187,254.23
188,253.38
189,255.18
190,255.51600000000002
191,252.774
192,253.372
193,255.233
194,253.245
195,253.577
196,254.47000000000003
197,254.729
198,254.782
199,253.40500000000003
200,256.193
201,254.714
202,255.429
203,254.033
204,252.307
205,253.25
206,254.656
207,251.62599999999998
208,248.821
209,249.394
210,250.118
211,248.90800000000002
212,253.006
213,247.622
214,247.285
215,252.878
216,249.777
217,249.33999999999997
218,246.934
219,248.334
220,243.12400000000002
221,249.041
222,240.863
223,239.92000000000002
224,238.34300000000002
225,234.913
226,243.089
227,235.307
228,239.974
229,234.493
230,237.025
231,241.02200000000002
232,243.23399999999998
233,249.246
234,249.15
235,244.48000000000002
236,251.344
237,241.805
238,248.75900000000001
239,250.70999999999998
240,250.43400000000003
241,250.224
242,247.543
243,246.231
244,251.252
245,247.966
246,233.947
247,232.132
248,239.347
249,234.115
250,233.995
251,234.14800000000002
252,233.602
253,235.059
254,234.481
255,239.514
256,241.086
257,238.443
258,238.06300000000002
259,237.52700000000002
260,238.115
261,234.924
262,237.139
263,242.366
264,235.53500000000003
265,235.799
266,232.46200000000002
267,232.214
268,232.941
269,238.739
270,232.65699999999998
271,233.246
272,234.222
273,233.14
274,239.33999999999997
275,233.18699999999998
276,243.84500000000003
277,240.802
278,233.938
279,234.231
280,233.542
281,233.505
282,236.288
283,232.209
284,237.33499999999998
285,231.97400000000002
286,235.41
287,231.769
288,242.525
289,244.555
290,242.53799999999998
291,232.349
292,232.60399999999998
293,232.56900000000002
294,238.55
295,247.637
296,232.937
297,234.935
298,266.027
299,245.54500000000002
300,259.563
301,243.98600000000002
302,258.45300000000003
303,244.657
304,249.414
305,252.631
306,248.449
307,241.891
308,253.74099999999999
309,239.543
310,250.442
311,246.955
312,248.38600000000002
313,245.18699999999998
314,246.00900000000001
315,248.473
316,248.25
317,250.6
318,246.961
319,254.549
320,254.022
321,248.171
322,246.798
323,249.911
324,244.05700000000002
325,247.249
326,244.387
327,234.085
328,237.621
329,238.207
330,240.786
331,246.341
332,241.543
333,235.41400000000002
334,241.976
335,236.00400000000002
336,238.548
337,240.35000000000002
338,235.252
339,244.631
340,241.74
341,235.02
342,242.958
343,233.398
344,243.952
345,235.022
346,239.468
347,241.466
348,240.834
349,243.447
350,248.703
351,246.346
352,242.013
353,252.745
354,260.137
355,259.442
356,270.238
357,256.587
358,237.66899999999998
359,253.448
360,237.734
361,240.606
362,237.784
363,242.405
364,238.10500000000002
365,236.53699999999998
366,239.709
367,234.547
368,247.03
369,239.48199999999997
370,248.872
371,243.096
372,237.727
373,242.01
374,270.418
375,253.284
376,253.712
377,255.466
378,257.211
379,248.493
380,237.81900000000002
381,237.552
382,234.629
383,234.156
384,239.63
385,237.14
386,236.478
387,235.648
388,236.71499999999997
389,232.531
390,241.321
391,237.692
392,237.986
393,233.29500000000002
394,236.079
395,255.03300000000002
396,237.02
397,236.903
398,235.332
399,237.40099999999998
400,247.238
401,239.222
402,235.104
403,233.4
404,232.638
405,237.966
406,235.35399999999998
407,234.03300000000002
408,238.90499999999997
409,237.995
410,240.37199999999999
411,233.60399999999998
412,242.558
413,244.621
414,248.188
415,244.506
416,239.054
417,232.43699999999998
418,233.128
419,235.17600000000002
420,235.164
421,237.787
422,240.887
423,247.55400000000003
424,236.067
425,240.642
426,236.855
427,240.74
428,237.93099999999998
429,254.538
430,254.56
431,236.807
432,255.009
433,253.19400000000002
434,258.242
435,238.70600000000002
436,235.90099999999998
437,233.751
438,233.207
439,232.01
440,231.95
441,236.363
442,232.21099999999998
443,232.355
444,232.832
445,231.981
446,232.86200000000002
447,233.809
448,232.215
449,235.036
450,234.322
451,232.572
452,240.085
453,239.393
454,232.139
455,235.18200000000002
456,234.903
457,232.075
458,250.779
459,236.887
460,242.788
461,250.62400000000002
462,242.06900000000002
463,242.791
464,243.99200000000002
465,251.138
466,237.22899999999998
467,240.777
468,241.094
469,258.007
470,243.73199999999997
471,251.62599999999998
472,235.44600000000003
473,237.09900000000002
474,246.053
475,232.021
476,239.8
477,234.47500000000002
478,232.488
479,233.09699999999998
480,233.682
481,239.716
482,238.11399999999998
483,270.265
484,262.134
485,255.41299999999998
486,249.792
487,253.964
488,246.80700000000002
489,235.447
490,237.127
491,238.575
492,238.555
493,242.265
494,244.75900000000001
495,250.99800000000002
496,237.176
497,238.512
498,239.297
499,232.852
500,241.625
501,253.516
502,254.373
503,243.953
504,243.167
505,242.201
506,240.64499999999998
507,248.69
508,260.58500000000004
509,257.171
510,266.379
511,252.43400000000003
512,256.154
513,258.517
514,253.569
515,253.81600000000003
516,265.997
517,263.301
518,258.834
519,256.01300000000003
520,257.833
521,259.773
522,251.993
523,256.128
524,253.43
525,255.193
526,262.062
527,244.56599999999997
528,263.788
529,263.373
530,258.052
531,249.106
532,258.246
533,252.865
534,263.21500000000003
535,263.029
536,260.73900000000003
537,258.773
538,277.765
539,275.19
540,266.998
541,276.257
542,274.687
543,265.617
544,264.687
545,268.344
546,277.946
547,265.673
548,261.789
549,261.31
550,261.746
551,263.267
552,270.436
553,276.328
554,274.432
555,268.568
556,273.838
557,264.001
558,267.722
559,263.226
560,265.01099999999997
561,259.982
562,260.664
563,256.088
564,259.942
565,256.578
566,256.774
567,251.123
568,244.912
569,247.32799999999997
570,234.339
571,236.39
572,234.388
573,235.454
574,231.91299999999998
575,235.166
576,239.85000000000002
577,232.159
578,232.934
579,231.96
580,231.82999999999998
581,232.165
582,231.93200000000002
583,232.066
584,231.938
585,231.902
586,232.15099999999998
587,231.99
588,231.98000000000002
589,232.06799999999998
590,231.912
591,231.999
592,232.01
593,232.287
594,231.93800000000002
595,231.957
596,231.628
597,231.946
598,231.781
599,232.02599999999998
600,231.766
601,233.003
602,232.056
603,231.97400000000002
604,231.775
605,232.01399999999998
606,231.844
607,231.86
608,234.593
609,231.743
610,231.745
611,231.831
612,231.796
613,232.06
614,231.80800000000002
615,231.82899999999998
616,231.81099999999998
617,231.718
618,231.715
619,231.619
620,231.796
621,231.91000000000003
622,231.779
623,232.454
624,231.789
625,231.762
626,231.665
627,231.785
628,231.942
629,231.732
630,231.66899999999998
631,231.858
632,231.81099999999998
633,233.553
634,231.669
635,231.742
636,231.71699999999998
637,232.34900000000002
638,231.665
639,231.748
640,231.724
641,231.73600000000002
642,231.85399999999998
643,231.929
644,231.69600000000003
645,231.71300000000002
646,231.691
647,231.98100000000002
648,231.78300000000002
649,231.846
650,231.685
651,231.723
652,231.627
653,231.833
654,231.735
655,231.721
656,231.761
657,231.70100000000002
658,232.559
659,231.694
660,231.69299999999998
661,231.695
662,231.731
663,231.685
664,232.722
665,231.688
666,231.704
667,231.726
668,231.726
669,231.625
670,231.739
671,232.001
672,231.665
673,231.621
674,231.689
675,231.63
676,231.657
677,231.668
678,233.315
679,231.762
680,231.619
681,231.655
682,231.65900000000002
683,231.725
684,231.5
685,231.524
686,231.598
687,231.54
688,231.478
689,234.05700000000002
690,231.486
691,231.49
692,231.505
693,231.478
694,231.48399999999998
695,231.591
696,231.553
697,231.497
698,231.498
699,231.541
700,231.536
701,231.49
702,231.502
703,231.45600000000002
704,231.497
705,231.9
706,231.47199999999998
707,231.62
708,231.568
709,231.537
710,231.47299999999998
711,231.435
712,231.379
713,231.34
714,231.804
715,231.36900000000003
716,231.436
717,231.379
718,231.356
719,231.406
720,231.49900000000002
721,231.378
722,231.391
723,231.38
724,231.33
725,231.507
726,231.724
727,231.33
728,231.484
729,231.409
730,231.36499999999998
731,231.531
732,231.333
733,231.36900000000003
734,231.33499999999998
735,231.317
736,231.35399999999998
737,231.24200000000002
738,231.837
739,231.522
740,231.40699999999998
741,231.942
742,231.549
743,231.593
744,231.498
745,231.528
746,231.65
747,232.75199999999998
748,231.478
749,231.93599999999998
750,231.56300000000002
751,231.507
752,231.526
753,231.487
754,231.63799999999998
755,231.541
756,231.564
757,231.56300000000002
758,232.0
759,231.525
760,233.303
761,231.728
762,231.526
763,231.495
764,231.536
765,231.389
766,231.425
767,231.338
768,231.49800000000002
769,231.36700000000002
770,231.397
771,231.37800000000001
772,231.31900000000002
773,231.448
774,231.31
775,231.329
776,231.373
777,231.402
778,231.31900000000002
779,231.383
780,231.411
781,231.778
782,231.347
783,231.334
784,233.781
785,231.302
786,231.37300000000002
787,231.398
788,231.339
789,231.351
790,231.33100000000002
791,231.418
792,232.768
793,231.563
794,231.30900000000003
795,231.381
796,231.314
797,231.35699999999997
798,231.316
799,231.416
800,231.361
801,231.315
802,231.34300000000002
803,231.5
804,231.236
805,231.34300000000002
806,231.324
807,231.49099999999999
808,231.792
809,232.85899999999998
810,231.312
811,231.349
812,232.132
813,232.209
814,231.615
815,231.585
816,231.614
817,231.644
818,231.635
819,231.688
820,232.495
821,231.894
822,231.68
823,231.655
824,231.78199999999998
825,231.623
826,231.626
827,231.78
828,231.877
829,231.67000000000002
830,231.603
831,231.651
832,231.606
833,231.611
834,231.691
835,231.645
836,231.618
837,231.38299999999998
838,231.381
839,231.422
840,231.59400000000002
841,231.39600000000002
842,231.375
843,231.357
844,231.31599999999997
845,231.597
846,231.6
847,231.265
848,231.474
849,231.36399999999998
850,231.329
851,231.38400000000001
852,231.71800000000002
853,231.35899999999998
854,231.376
855,231.344
856,231.365
857,231.97400000000002
858,231.422
859,231.40900000000002
860,231.38
861,231.29600000000002
862,231.455
863,231.49699999999999
864,231.54199999999997
865,231.677
866,231.45
867,231.462
868,231.554
869,231.421
870,231.578
871,231.532
872,231.49
873,233.252
874,231.577
875,231.613
876,231.505
877,231.507
878,231.531
879,231.505
880,231.494
881,231.505
882,231.524
883,232.31099999999998
884,231.88
885,232.031
886,231.531
887,231.502
888,237.69799999999998
889,231.507
890,231.688
891,231.69
892,231.705
893,231.588
894,231.484
895,231.707
896,231.647
897,231.541
898,231.611
899,231.714
900,231.661
901,231.518
902,231.57799999999997
903,231.554
904,231.50600000000003
905,231.722
906,231.589
907,231.714
908,231.673
909,231.534
910,232.889
911,232.736
912,231.843
913,231.59699999999998
914,231.617
915,243.738
916,234.922
917,244.22899999999998
918,234.59500000000003
919,232.002
920,235.09699999999998
921,249.466
922,251.00799999999998
923,251.274
924,249.132
925,253.149
926,249.763
927,251.62199999999999
928,247.86700000000002
929,250.05599999999998
930,252.76299999999998
931,251.525
932,252.962
933,252.686
934,246.274
935,248.065
936,243.40900000000002
937,251.112
938,250.22799999999998
939,251.98899999999998
940,252.597
941,253.345
942,252.199
943,246.483
944,248.126
945,251.262
946,252.935
947,253.131
948,253.793
949,253.271
950,268.906
951,256.791
952,269.284
953,264.854
954,252.392
955,253.505
956,252.756
957,253.035
958,252.006
959,251.78099999999998
960,254.554
961,252.413
962,252.779
963,254.887
964,250.06300000000002
965,250.848
966,251.539
967,250.76600000000002
968,250.948
969,254.38400000000001
970,257.414
971,255.075
972,251.98
973,250.795
974,252.591
975,252.144
976,254.261
977,252.345
978,251.994
979,258.617
980,249.09400000000002
981,250.714
982,250.13400000000001
983,252.455
984,249.544
985,252.09199999999998
986,248.225
987,251.49900000000002
988,252.38600000000002
989,250.119
990,253.11
991,248.33599999999998
992,251.80800000000002
993,252.22500000000002
994,251.059
995,256.276
996,245.704
997,249.221
998,248.655
999,258.45799999999997
1000,244.813
1001,251.82
1002,248.482
1003,248.471
1004,251.473
1005,246.29
1006,247.777
1007,251.6
1008,247.224
1009,252.21699999999998
1010,248.479
1011,251.064
1012,268.288
1013,283.32
1014,286.087
1015,268.762
1016,278.429
1017,291.038
1018,286.93
1019,283.271
1020,289.787
1021,274.28000000000003
1022,273.28000000000003
1023,247.73000000000002
1024,255.904
1025,254.94400000000002
1026,259.071
1027,253.579
1028,251.281
1029,252.69299999999998
1030,254.56
1031,251.255
1032,253.257
1033,253.439
1034,255.355
1035,253.642
1036,254.65900000000002
1037,251.92399999999998
1038,257.29499999999996
1039,253.225
1040,255.359
1041,251.44
1042,253.28199999999998
1043,255.91
1044,249.664
1045,249.78199999999998
1046,253.907
1047,250.639
1048,254.74300000000002
1049,244.902
1050,246.20499999999998
1051,247.744
1052,248.79999999999998
1053,240.67899999999997
1054,246.835
1055,274.161
1056,286.351
1057,248.722
1058,246.888
1059,250.075
1060,253.25
1061,245.046
1062,232.267
1063,235.665
1064,248.517
1065,256.224
1066,249.276
1067,247.095
1068,251.95
1069,250.246
1070,250.252
1071,250.88299999999998
1072,250.196
1073,247.667
1074,249.02999999999997
1075,249.108
1076,246.593
1077,249.29
1078,252.05399999999997
1079,253.194
1080,253.607
1081,248.72
1082,254.65
1083,250.19899999999998
1084,252.176
1085,247.969
1086,254.654
1087,248.92399999999998
1088,251.489
1089,248.248
1090,249.428
1091,242.512
1092,245.69600000000003
1093,247.266
1094,245.69299999999998
1095,245.18200000000002
1096,248.162
1097,246.156
1098,244.607
1099,248.735
1100,250.388
1101,249.95499999999998
1102,245.803
1103,250.42
1104,248.618
1105,247.87
1106,242.88899999999998
1107,236.159
1108,234.42899999999997
1109,232.08800000000002
1110,232.274
1111,239.00799999999998
1112,240.86
1113,234.59799999999998
1114,235.26600000000002
1115,233.492
1116,239.73000000000002
1117,245.623
1118,249.15
1119,250.761
1120,248.52499999999998
1121,238.55100000000002
1122,248.34
1123,248.49900000000002
1124,249.97699999999998
1125,247.405
1126,238.127
1127,234.14
1128,239.498
1129,243.152
1130,244.368
1131,235.86
1132,244.892
1133,246.985
1134,250.019
1135,254.778
1136,248.92999999999998
1137,239.325
1138,233.245
1139,235.183
1140,237.155
1141,246.324
1142,253.51000000000002
1143,250.37099999999998
1144,239.32999999999998
1145,246.145
1146,233.705
1147,235.225
1148,233.26299999999998
1149,238.364
1150,245.535
1151,236.753
1152,241.601
1153,241.68900000000002
1154,244.523
1155,245.675
1156,234.999
1157,241.49200000000002
1158,236.631
1159,252.36900000000003
1160,255.862
1161,252.266
1162,249.38899999999998
1163,247.443
1164,246.216
1165,239.834
1166,234.002
1167,246.613
1168,244.16
1169,245.83800000000002
1170,248.389
1171,256.796
1172,254.58700000000002
1173,264.853
1174,245.887
1175,252.73200000000003
1176,254.065
1177,251.412
1178,253.872
1179,258.039
1180,255.20999999999998
1181,243.904
1182,247.643
1183,248.29000000000002
1184,247.089
1185,247.56400000000002
1186,242.121
1187,247.712
1188,252.605
1189,245.096
1190,247.713
1191,247.38100000000003
1192,252.111
1193,251.87
1194,272.222
1195,281.992
1196,264.465
1197,258.547
1198,237.15300000000002
1199,237.586
1200,239.991
1201,236.111
1202,238.229
1203,234.49200000000002
1204,253.40200000000002
1205,255.16
1206,235.552
1207,235.794
1208,240.38
1209,250.707
1210,235.167
1211,237.91699999999997
1212,239.58499999999998
1213,240.742
1214,244.549
1215,258.13599999999997
1216,241.892
1217,281.628
1218,248.26899999999998
1219,248.82299999999998
1220,247.007
1221,234.90800000000002
1222,250.546
1223,253.916
1224,242.118
1225,246.06799999999998
1226,256.25
1227,253.873
1228,254.541
1229,247.751
1230,249.697
1231,250.61
1232,253.894
1233,251.358
1234,253.247
1235,234.221
1236,238.01999999999998
1237,238.42899999999997
1238,231.309
1239,237.126
1240,235.01999999999998
1241,234.028
1242,236.223
1243,234.95
1244,235.541
1245,239.69099999999997
1246,231.279
1247,235.627
1248,237.107
1249,239.068
1250,236.353
1251,242.651
1252,239.442
1253,241.04999999999998
1254,235.51299999999998
1255,232.492
1256,237.759
1257,237.75799999999998
1258,235.978
1259,235.697
1260,233.79299999999998
1261,237.007
1262,234.47799999999998
1263,235.371
1264,235.981
1265,234.89600000000002
1266,236.54999999999998
1267,234.775
1268,236.518
1269,235.95
1270,237.43900000000002
1271,236.166
1272,235.83200000000002
1273,237.75099999999998
1274,234.466
1275,236.356
1276,234.42100000000002
1277,234.874
1278,235.422
1279,233.25
1280,235.55
